transaction_id,member_id,transaction_date,facility_id,revenue_type,gross_revenue,direct_cost,contribution_margin
T0001609,M00787,2024-01-01,F03,Membership,790,481.9,308.1
T0001610,M00787,2025-01-01,F03,Membership,840,512.4,327.6
T0001611,M00788,2023-10-07,F03,Membership,455,268.45,186.55
T0001612,M00789,2023-06-09,F04,Membership,540,302.4,237.6
T0001613,M00789,2024-01-01,F04,Membership,540,302.4,237.6
T0001614,M00790,2023-04-04,F01,Membership,480,283.2,196.8
T0001615,M00790,2024-01-01,F01,Membership,455,268.45,186.55
T0001616,M00791,2023-11-20,F01,Membership,515,288.4,226.6
T0001617,M00792,2025-03-08,F03,Membership,540,302.4,237.6
T0001618,M00793,2022-02-28,F02,Membership,480,283.2,196.8
T0001619,M00793,2023-01-01,F02,Membership,480,283.2,196.8
T0001620,M00793,2024-01-01,F02,Membership,480,283.2,196.8
T0001621,M00793,2025-01-01,F02,Membership,480,283.2,196.8
T0001622,M00794,2024-05-08,F03,Membership,405,238.95,166.05
T0001623,M00794,2025-01-01,F03,Membership,405,238.95,166.05
T0001624,M00795,2024-09-18,F02,Membership,455,268.45,186.55
T0001625,M00795,2025-01-01,F02,Membership,480,283.2,196.8
T0001626,M00796,2023-11-07,F04,Membership,840,512.4,327.6
T0001627,M00796,2024-01-01,F04,Membership,790,481.9,308.1
T0001628,M00797,2025-10-03,F01,Membership,540,302.4,237.6
T0001629,M00798,2023-08-10,F04,Membership,540,302.4,237.6
T0001630,M00798,2024-01-01,F04,Membership,490,274.4,215.6
T0001631,M00798,2025-01-01,F04,Membership,540,302.4,237.6
T0001632,M00799,2023-04-16,F04,Membership,480,283.2,196.8
T0001633,M00799,2024-01-01,F04,Membership,480,283.2,196.8
T0001634,M00800,2024-05-14,F01,Membership,515,288.4,226.6
T0001635,M00800,2025-01-01,F01,Membership,540,302.4,237.6
T0001636,M00801,2023-04-16,F04,Membership,815,497.15,317.85
T0001637,M00801,2024-01-01,F04,Membership,840,512.4,327.6
T0001638,M00802,2023-05-28,F04,Membership,390,249.6,140.4
T0001639,M00802,2024-01-01,F04,Membership,340,217.6,122.4
T0001640,M00803,2025-08-29,F02,Membership,480,283.2,196.8
T0001641,M00804,2023-01-10,F01,Membership,300,207,93
T0001642,M00805,2025-09-18,F03,Membership,480,283.2,196.8
T0001643,M00806,2022-11-06,F02,Membership,480,283.2,196.8
T0001644,M00806,2023-01-01,F02,Membership,430,253.7,176.3
T0001645,M00806,2024-01-01,F02,Membership,405,238.95,166.05
T0001646,M00806,2025-01-01,F02,Membership,405,238.95,166.05
T0001647,M00807,2023-03-09,F01,Membership,840,512.4,327.6
T0001648,M00807,2024-01-01,F01,Membership,840,512.4,327.6
T0001649,M00807,2025-01-01,F01,Membership,840,512.4,327.6
T0001650,M00808,2024-07-23,F04,Membership,840,512.4,327.6
T0001651,M00808,2025-01-01,F04,Membership,840,512.4,327.6
T0001652,M00809,2025-05-15,F04,Membership,465,260.4,204.6
T0001653,M00810,2023-11-14,F01,Membership,480,283.2,196.8
T0001654,M00811,2025-08-26,F04,Membership,790,481.9,308.1
T0001655,M00812,2025-05-31,F02,Membership,480,283.2,196.8
T0001656,M00813,2023-03-30,F04,Membership,540,302.4,237.6
T0001657,M00813,2024-01-01,F04,Membership,540,302.4,237.6
T0001658,M00813,2025-01-01,F04,Membership,540,302.4,237.6
T0001659,M00814,2025-07-24,F02,Membership,405,238.95,166.05
T0001660,M00815,2024-08-09,F04,Membership,465,260.4,204.6
T0001661,M00816,2024-04-27,F03,Membership,480,283.2,196.8
T0001662,M00817,2024-01-21,F04,Membership,300,207,93
T0001663,M00817,2025-01-01,F04,Membership,300,207,93
T0001664,M00818,2024-10-02,F04,Membership,540,302.4,237.6
T0001665,M00818,2025-01-01,F04,Membership,540,302.4,237.6
T0001666,M00819,2022-08-18,F04,Membership,540,302.4,237.6
T0001667,M00819,2023-01-01,F04,Membership,540,302.4,237.6
T0001668,M00819,2024-01-01,F04,Membership,465,260.4,204.6
T0001669,M00819,2025-01-01,F04,Membership,540,302.4,237.6
T0001670,M00820,2024-08-27,F04,Membership,540,302.4,237.6
T0001671,M00821,2023-01-19,F01,Membership,480,283.2,196.8
T0001672,M00821,2024-01-01,F01,Membership,430,253.7,176.3
T0001673,M00822,2025-10-14,F03,Membership,300,207,93
T0001674,M00823,2025-07-16,F04,Membership,540,302.4,237.6
T0001675,M00824,2022-06-09,F03,Membership,540,302.4,237.6
T0001676,M00824,2023-01-01,F03,Membership,540,302.4,237.6
T0001677,M00824,2024-01-01,F03,Membership,540,302.4,237.6
T0001678,M00824,2025-01-01,F03,Membership,540,302.4,237.6
T0001679,M00825,2024-11-21,F04,Membership,540,302.4,237.6
T0001680,M00825,2025-01-01,F04,Membership,540,302.4,237.6
T0001681,M00826,2023-01-05,F03,Membership,480,283.2,196.8
T0001682,M00827,2025-01-17,F01,Membership,390,249.6,140.4
T0001683,M00828,2023-03-28,F04,Membership,540,302.4,237.6
T0001684,M00828,2024-01-01,F04,Membership,515,288.4,226.6
T0001685,M00828,2025-01-01,F04,Membership,540,302.4,237.6
T0001686,M00829,2025-08-12,F03,Membership,540,302.4,237.6
T0001687,M00830,2024-04-26,F04,Membership,840,512.4,327.6
T0001688,M00831,2024-08-03,F04,Membership,540,302.4,237.6
T0001689,M00832,2022-09-23,F02,Membership,480,283.2,196.8
T0001690,M00832,2023-01-01,F02,Membership,480,283.2,196.8
T0001691,M00832,2024-01-01,F02,Membership,480,283.2,196.8
T0001692,M00833,2024-09-26,F03,Membership,300,207,93
T0001693,M00834,2024-03-25,F02,Membership,480,283.2,196.8
T0001694,M00834,2025-01-01,F02,Membership,480,283.2,196.8
T0001695,M00835,2023-03-09,F01,Membership,765,466.65,298.35
T0001696,M00835,2024-01-01,F01,Membership,815,497.15,317.85
T0001697,M00835,2025-01-01,F01,Membership,815,497.15,317.85
T0001698,M00836,2024-04-15,F02,Membership,840,512.4,327.6
T0001699,M00836,2025-01-01,F02,Membership,840,512.4,327.6
T0001700,M00837,2025-06-29,F02,Membership,490,274.4,215.6
T0001701,M00838,2024-08-31,F01,Membership,540,302.4,237.6
T0001702,M00838,2025-01-01,F01,Membership,540,302.4,237.6
T0001703,M00839,2023-09-29,F01,Membership,515,288.4,226.6
T0001704,M00840,2023-08-20,F02,Membership,480,283.2,196.8
T0001705,M00840,2024-01-01,F02,Membership,405,238.95,166.05
T0001706,M00841,2022-07-14,F02,Membership,840,512.4,327.6
T0001707,M00841,2023-01-01,F02,Membership,840,512.4,327.6
T0001708,M00841,2024-01-01,F02,Membership,840,512.4,327.6
T0001709,M00841,2025-01-01,F02,Membership,815,497.15,317.85
T0001710,M00842,2024-11-19,F04,Membership,365,233.6,131.4
T0001711,M00842,2025-01-01,F04,Membership,315,201.6,113.4
T0001712,M00843,2024-07-25,F04,Membership,540,302.4,237.6
T0001713,M00843,2025-01-01,F04,Membership,540,302.4,237.6
T0001714,M00844,2022-02-23,F03,Membership,340,217.6,122.4
T0001715,M00844,2023-01-01,F03,Membership,340,217.6,122.4
T0001716,M00845,2024-02-29,F02,Membership,480,283.2,196.8
T0001717,M00845,2025-01-01,F02,Membership,480,283.2,196.8
T0001718,M00846,2022-07-27,F01,Membership,815,497.15,317.85
T0001719,M00847,2025-04-03,F01,Membership,455,268.45,186.55
T0001720,M00848,2022-04-17,F01,Membership,515,288.4,226.6
T0001721,M00848,2023-01-01,F01,Membership,540,302.4,237.6
T0001722,M00848,2024-01-01,F01,Membership,540,302.4,237.6
T0001723,M00848,2025-01-01,F01,Membership,490,274.4,215.6
T0001724,M00849,2022-08-16,F01,Membership,840,512.4,327.6
T0001725,M00849,2023-01-01,F01,Membership,815,497.15,317.85
T0001726,M00849,2024-01-01,F01,Membership,790,481.9,308.1
T0001727,M00849,2025-01-01,F01,Membership,790,481.9,308.1
T0001728,M00850,2022-03-27,F03,Membership,390,249.6,140.4
T0001729,M00850,2023-01-01,F03,Membership,390,249.6,140.4
T0001730,M00851,2025-08-04,F01,Membership,840,512.4,327.6
T0001731,M00852,2025-08-25,F02,Membership,840,512.4,327.6
T0001732,M00853,2022-05-20,F01,Membership,480,283.2,196.8
T0001733,M00853,2023-01-01,F01,Membership,480,283.2,196.8
T0001734,M00853,2024-01-01,F01,Membership,405,238.95,166.05
T0001735,M00853,2025-01-01,F01,Membership,480,283.2,196.8
T0001736,M00854,2022-02-26,F01,Membership,540,302.4,237.6
T0001737,M00854,2023-01-01,F01,Membership,540,302.4,237.6
T0001738,M00854,2024-01-01,F01,Membership,540,302.4,237.6
T0001739,M00854,2025-01-01,F01,Membership,540,302.4,237.6
T0001740,M00855,2025-09-06,F01,Membership,540,302.4,237.6
T0001741,M00856,2022-03-07,F01,Membership,540,302.4,237.6
T0001742,M00856,2023-01-01,F01,Membership,540,302.4,237.6
T0001743,M00856,2024-01-01,F01,Membership,515,288.4,226.6
T0001744,M00856,2025-01-01,F01,Membership,540,302.4,237.6
T0001745,M00857,2025-07-19,F03,Membership,540,302.4,237.6
T0001746,M00858,2024-07-09,F04,Membership,840,512.4,327.6
T0001747,M00858,2025-01-01,F04,Membership,840,512.4,327.6
T0001748,M00859,2023-09-17,F04,Membership,465,260.4,204.6
T0001749,M00859,2024-01-01,F04,Membership,490,274.4,215.6
T0001750,M00859,2025-01-01,F04,Membership,490,274.4,215.6
T0001751,M00860,2024-10-10,F01,Membership,390,249.6,140.4
T0001752,M00860,2025-01-01,F01,Membership,390,249.6,140.4
T0001753,M00861,2024-02-09,F03,Membership,540,302.4,237.6
T0001754,M00862,2025-02-02,F02,Membership,840,512.4,327.6
T0001755,M00863,2024-04-17,F01,Membership,765,466.65,298.35
T0001756,M00863,2025-01-01,F01,Membership,840,512.4,327.6
T0001757,M00864,2022-11-20,F01,Membership,840,512.4,327.6
T0001758,M00864,2023-01-01,F01,Membership,840,512.4,327.6
T0001759,M00864,2024-01-01,F01,Membership,840,512.4,327.6
T0001760,M00865,2024-03-03,F01,Membership,480,283.2,196.8
T0001761,M00866,2024-10-19,F02,Membership,430,253.7,176.3
T0001762,M00866,2025-01-01,F02,Membership,480,283.2,196.8
T0001763,M00867,2024-02-06,F01,Membership,300,207,93
T0001764,M00868,2024-05-08,F04,Membership,480,283.2,196.8
T0001765,M00868,2025-01-01,F04,Membership,455,268.45,186.55
T0001766,M00869,2023-04-09,F02,Membership,540,302.4,237.6
T0001767,M00869,2024-01-01,F02,Membership,515,288.4,226.6
T0001768,M00869,2025-01-01,F02,Membership,540,302.4,237.6
T0001769,M00870,2023-08-06,F03,Membership,300,207,93
T0001770,M00870,2024-01-01,F03,Membership,300,207,93
T0001771,M00871,2023-09-21,F04,Membership,540,302.4,237.6
T0001772,M00871,2024-01-01,F04,Membership,465,260.4,204.6
T0001773,M00871,2025-01-01,F04,Membership,540,302.4,237.6
T0001774,M00872,2023-07-18,F04,Membership,480,283.2,196.8
T0001775,M00873,2023-07-20,F02,Membership,300,207,93
T0001776,M00873,2024-01-01,F02,Membership,225,155.25,69.75
T0001777,M00874,2024-02-05,F02,Membership,480,283.2,196.8
T0001778,M00875,2025-08-03,F01,Membership,540,302.4,237.6
T0001779,M00876,2023-08-06,F03,Membership,480,283.2,196.8
T0001780,M00876,2024-01-01,F03,Membership,480,283.2,196.8
T0001781,M00877,2024-01-22,F01,Membership,390,249.6,140.4
T0001782,M00877,2025-01-01,F01,Membership,390,249.6,140.4
T0001783,M00878,2024-05-16,F04,Membership,840,512.4,327.6
T0001784,M00879,2023-07-14,F02,Membership,430,253.7,176.3
T0001785,M00880,2024-10-13,F04,Membership,540,302.4,237.6
T0001786,M00880,2025-01-01,F04,Membership,540,302.4,237.6
T0001787,M00881,2024-01-26,F03,Membership,515,288.4,226.6
T0001788,M00881,2025-01-01,F03,Membership,540,302.4,237.6
T0001789,M00882,2022-11-07,F02,Membership,430,253.7,176.3
T0001790,M00883,2024-03-28,F01,Membership,390,249.6,140.4
T0001791,M00884,2024-03-03,F02,Membership,840,512.4,327.6
T0001792,M00884,2025-01-01,F02,Membership,840,512.4,327.6
T0001793,M00885,2023-05-13,F01,Membership,540,302.4,237.6
T0001794,M00885,2024-01-01,F01,Membership,515,288.4,226.6
T0001795,M00885,2025-01-01,F01,Membership,540,302.4,237.6
T0001796,M00886,2024-07-07,F04,Membership,300,207,93
T0001797,M00886,2025-01-01,F04,Membership,300,207,93
T0001798,M00887,2023-09-19,F02,Membership,465,260.4,204.6
T0001799,M00888,2025-10-31,F02,Membership,300,207,93
T0001800,M00889,2022-02-09,F03,Membership,300,207,93
T0001801,M00889,2023-01-01,F03,Membership,300,207,93
T0001802,M00889,2024-01-01,F03,Membership,275,189.75,85.25
T0001803,M00890,2022-06-22,F02,Membership,790,481.9,308.1
T0001804,M00890,2023-01-01,F02,Membership,815,497.15,317.85
T0001805,M00890,2024-01-01,F02,Membership,840,512.4,327.6
T0001806,M00890,2025-01-01,F02,Membership,840,512.4,327.6
T0001807,M00891,2024-02-09,F01,Membership,390,249.6,140.4
T0001808,M00891,2025-01-01,F01,Membership,390,249.6,140.4
T0001809,M00892,2024-02-04,F01,Membership,840,512.4,327.6
T0001810,M00892,2025-01-01,F01,Membership,840,512.4,327.6
T0001811,M00893,2025-07-11,F02,Membership,540,302.4,237.6
T0001812,M00894,2023-02-16,F01,Membership,840,512.4,327.6
T0001813,M00894,2024-01-01,F01,Membership,840,512.4,327.6
T0001814,M00894,2025-01-01,F01,Membership,790,481.9,308.1
T0001815,M00895,2025-09-27,F04,Membership,840,512.4,327.6
T0001816,M00896,2025-07-17,F04,Membership,790,481.9,308.1
T0001817,M00897,2024-08-31,F03,Membership,340,217.6,122.4
T0001818,M00898,2023-09-04,F02,Membership,540,302.4,237.6
T0001819,M00899,2023-07-20,F03,Membership,540,302.4,237.6
T0001820,M00900,2022-09-19,F01,Membership,365,233.6,131.4
T0001821,M00901,2023-06-28,F02,Membership,405,238.95,166.05
T0001822,M00902,2025-03-07,F03,Membership,790,481.9,308.1
T0001823,M00903,2024-08-29,F02,Membership,840,512.4,327.6
T0001824,M00903,2025-01-01,F02,Membership,765,466.65,298.35
T0001825,M00904,2024-05-03,F01,Membership,480,283.2,196.8
T0001826,M00904,2025-01-01,F01,Membership,480,283.2,196.8
T0001827,M00905,2024-01-08,F01,Membership,300,207,93
T0001828,M00906,2023-04-07,F03,Membership,840,512.4,327.6
T0001829,M00907,2022-07-31,F01,Membership,540,302.4,237.6
T0001830,M00907,2023-01-01,F01,Membership,540,302.4,237.6
T0001831,M00908,2024-02-04,F03,Membership,540,302.4,237.6
T0001832,M00909,2023-05-03,F04,Membership,480,283.2,196.8
T0001833,M00909,2024-01-01,F04,Membership,480,283.2,196.8
T0001834,M00909,2025-01-01,F04,Membership,430,253.7,176.3
T0001835,M00910,2023-11-10,F02,Membership,480,283.2,196.8
T0001836,M00910,2024-01-01,F02,Membership,480,283.2,196.8
T0001837,M00910,2025-01-01,F02,Membership,480,283.2,196.8
T0001838,M00911,2024-03-02,F01,Membership,490,274.4,215.6
T0001839,M00911,2025-01-01,F01,Membership,515,288.4,226.6
T0001840,M00912,2022-03-05,F04,Membership,540,302.4,237.6
T0001841,M00912,2023-01-01,F04,Membership,540,302.4,237.6
T0001842,M00912,2024-01-01,F04,Membership,540,302.4,237.6
T0001843,M00912,2025-01-01,F04,Membership,540,302.4,237.6
T0001844,M00913,2024-05-10,F01,Membership,390,249.6,140.4
T0001845,M00914,2024-06-10,F01,Membership,515,288.4,226.6
T0001846,M00915,2023-01-14,F04,Membership,465,260.4,204.6
T0001847,M00916,2024-10-13,F02,Membership,405,238.95,166.05
T0001848,M00916,2025-01-01,F02,Membership,430,253.7,176.3
T0001849,M00917,2024-07-28,F02,Membership,480,283.2,196.8
T0001850,M00917,2025-01-01,F02,Membership,480,283.2,196.8
T0001851,M00918,2025-05-21,F01,Membership,390,249.6,140.4
T0001852,M00919,2025-08-08,F01,Membership,480,283.2,196.8
T0001853,M00920,2023-08-18,F04,Membership,390,249.6,140.4
T0001854,M00921,2022-07-12,F02,Membership,480,283.2,196.8
T0001855,M00922,2022-05-10,F02,Membership,540,302.4,237.6
T0001856,M00922,2023-01-01,F02,Membership,465,260.4,204.6
T0001857,M00923,2024-11-19,F03,Membership,840,512.4,327.6
T0001858,M00923,2025-01-01,F03,Membership,840,512.4,327.6
T0001859,M00924,2024-07-30,F02,Membership,540,302.4,237.6
T0001860,M00925,2023-06-27,F02,Membership,390,249.6,140.4
T0001861,M00925,2024-01-01,F02,Membership,390,249.6,140.4
T0001862,M00925,2025-01-01,F02,Membership,365,233.6,131.4
T0001863,M00926,2022-05-09,F03,Membership,250,172.5,77.5
T0001864,M00926,2023-01-01,F03,Membership,300,207,93
T0001865,M00926,2024-01-01,F03,Membership,225,155.25,69.75
T0001866,M00926,2025-01-01,F03,Membership,250,172.5,77.5
T0001867,M00927,2023-10-15,F01,Membership,480,283.2,196.8
T0001868,M00927,2024-01-01,F01,Membership,480,283.2,196.8
T0001869,M00928,2023-09-04,F04,Membership,480,283.2,196.8
T0001870,M00929,2022-01-19,F02,Membership,840,512.4,327.6
T0001871,M00929,2023-01-01,F02,Membership,840,512.4,327.6
T0001872,M00929,2024-01-01,F02,Membership,840,512.4,327.6
T0001873,M00929,2025-01-01,F02,Membership,765,466.65,298.35
T0001874,M00930,2025-02-28,F04,Membership,540,302.4,237.6
T0001875,M00931,2022-09-26,F04,Membership,300,207,93
T0001876,M00931,2023-01-01,F04,Membership,300,207,93
T0001877,M00932,2024-05-06,F01,Membership,390,249.6,140.4
T0001878,M00932,2025-01-01,F01,Membership,390,249.6,140.4
T0001879,M00933,2024-09-26,F04,Membership,480,283.2,196.8
T0001880,M00933,2025-01-01,F04,Membership,480,283.2,196.8
T0001881,M00934,2023-08-18,F03,Membership,490,274.4,215.6
T0001882,M00934,2024-01-01,F03,Membership,465,260.4,204.6
T0001883,M00935,2024-01-23,F04,Membership,390,249.6,140.4
T0001884,M00935,2025-01-01,F04,Membership,390,249.6,140.4
T0001885,M00936,2022-02-23,F01,Membership,815,497.15,317.85
T0001886,M00936,2023-01-01,F01,Membership,790,481.9,308.1
T0001887,M00936,2024-01-01,F01,Membership,790,481.9,308.1
T0001888,M00936,2025-01-01,F01,Membership,840,512.4,327.6
T0001889,M00937,2023-02-06,F01,Membership,840,512.4,327.6
T0001890,M00937,2024-01-01,F01,Membership,765,466.65,298.35
T0001891,M00937,2025-01-01,F01,Membership,840,512.4,327.6
T0001892,M00938,2023-04-24,F03,Membership,390,249.6,140.4
T0001893,M00938,2024-01-01,F03,Membership,365,233.6,131.4
T0001894,M00938,2025-01-01,F03,Membership,365,233.6,131.4
T0001895,M00939,2024-03-09,F01,Membership,480,283.2,196.8
T0001896,M00939,2025-01-01,F01,Membership,480,283.2,196.8
T0001897,M00940,2022-02-22,F02,Membership,515,288.4,226.6
T0001898,M00940,2023-01-01,F02,Membership,540,302.4,237.6
T0001899,M00940,2024-01-01,F02,Membership,465,260.4,204.6
T0001900,M00940,2025-01-01,F02,Membership,540,302.4,237.6
T0001901,M00941,2022-09-29,F04,Membership,840,512.4,327.6
T0001902,M00941,2023-01-01,F04,Membership,840,512.4,327.6
T0001903,M00941,2024-01-01,F04,Membership,840,512.4,327.6
T0001904,M00941,2025-01-01,F04,Membership,840,512.4,327.6
T0001905,M00942,2022-08-08,F04,Membership,480,283.2,196.8
T0001906,M00943,2025-07-30,F04,Membership,390,249.6,140.4
T0001907,M00944,2024-08-13,F01,Membership,390,249.6,140.4
T0001908,M00944,2025-01-01,F01,Membership,390,249.6,140.4
T0001909,M00945,2023-01-11,F04,Membership,540,302.4,237.6
T0001910,M00945,2024-01-01,F04,Membership,540,302.4,237.6
T0001911,M00945,2025-01-01,F04,Membership,540,302.4,237.6
T0001912,M00946,2022-02-21,F02,Membership,300,207,93
T0001913,M00947,2025-11-11,F02,Membership,300,207,93
T0001914,M00948,2024-05-08,F04,Membership,840,512.4,327.6
T0001915,M00948,2025-01-01,F04,Membership,840,512.4,327.6
T0001916,M00949,2025-11-08,F01,Membership,480,283.2,196.8
T0001917,M00950,2022-09-12,F04,Membership,540,302.4,237.6
T0001918,M00951,2024-08-18,F04,Membership,390,249.6,140.4
T0001919,M00951,2025-01-01,F04,Membership,340,217.6,122.4
T0001920,M00952,2023-05-23,F01,Membership,540,302.4,237.6
T0001921,M00952,2024-01-01,F01,Membership,540,302.4,237.6
T0001922,M00953,2023-11-07,F03,Membership,465,260.4,204.6
T0001923,M00954,2023-03-27,F04,Membership,840,512.4,327.6
T0001924,M00954,2024-01-01,F04,Membership,840,512.4,327.6
T0001925,M00955,2024-09-11,F01,Membership,540,302.4,237.6
T0001926,M00955,2025-01-01,F01,Membership,540,302.4,237.6
T0001927,M00956,2024-01-28,F03,Membership,390,249.6,140.4
T0001928,M00956,2025-01-01,F03,Membership,340,217.6,122.4
T0001929,M00957,2025-09-17,F04,Membership,515,288.4,226.6
T0001930,M00958,2024-08-18,F04,Membership,765,466.65,298.35
T0001931,M00958,2025-01-01,F04,Membership,790,481.9,308.1
T0001932,M00959,2023-08-01,F01,Membership,480,283.2,196.8
T0001933,M00960,2023-02-13,F03,Membership,405,238.95,166.05
T0001934,M00960,2024-01-01,F03,Membership,480,283.2,196.8
T0001935,M00960,2025-01-01,F03,Membership,480,283.2,196.8
T0001936,M00961,2023-09-09,F01,Membership,300,207,93
T0001937,M00961,2024-01-01,F01,Membership,275,189.75,85.25
T0001938,M00961,2025-01-01,F01,Membership,250,172.5,77.5
T0001939,M00962,2025-06-14,F02,Membership,490,274.4,215.6
T0001940,M00963,2023-03-26,F02,Membership,540,302.4,237.6
T0001941,M00963,2024-01-01,F02,Membership,540,302.4,237.6
T0001942,M00964,2022-03-22,F01,Membership,790,481.9,308.1
T0001943,M00964,2023-01-01,F01,Membership,840,512.4,327.6
T0001944,M00964,2024-01-01,F01,Membership,840,512.4,327.6
T0001945,M00964,2025-01-01,F01,Membership,765,466.65,298.35
T0001946,M00965,2022-02-09,F04,Membership,540,302.4,237.6
T0001947,M00965,2023-01-01,F04,Membership,540,302.4,237.6
T0001948,M00966,2023-11-02,F01,Membership,840,512.4,327.6
T0001949,M00966,2024-01-01,F01,Membership,815,497.15,317.85
T0001950,M00966,2025-01-01,F01,Membership,840,512.4,327.6
T0001951,M00967,2023-05-07,F01,Membership,480,283.2,196.8
T0001952,M00968,2025-11-01,F04,Membership,480,283.2,196.8
T0001953,M00969,2023-01-31,F03,Membership,490,274.4,215.6
T0001954,M00969,2024-01-01,F03,Membership,540,302.4,237.6
T0001955,M00969,2025-01-01,F03,Membership,540,302.4,237.6
T0001956,M00970,2022-07-30,F03,Membership,815,497.15,317.85
T0001957,M00970,2023-01-01,F03,Membership,840,512.4,327.6
T0001958,M00970,2024-01-01,F03,Membership,840,512.4,327.6
T0001959,M00970,2025-01-01,F03,Membership,840,512.4,327.6
T0001960,M00971,2023-07-30,F02,Membership,390,249.6,140.4
T0001961,M00972,2024-10-01,F02,Membership,540,302.4,237.6
